objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
164431	0	object/static/structure/general/skeleton_human_headandbody.iff	0	496.383	111.94	433.503	0.944287	0.0806452	-0.317039	-0.0361132		$|
164432	0	object/static/structure/general/skeleton_bith_head.iff	0	508.667	113.012	419.074	0.886222	-0.0951169	0.449501	0.0592594		$|
164433	0	object/static/structure/general/skeleton_bith_head.iff	0	500.984	123	373.551	0.910381	0	0.413771	0		$|
164434	0	object/static/structure/general/skeleton_human_head.iff	0	498.117	123	374.272	-0.540302	0	0.841471	0		$|
164435	0	object/static/structure/general/skeleton_human_head.iff	0	499.47	123	374.283	0.955336	0	-0.29552	0		$|
164436	0	object/static/structure/general/skeleton_ithorian_head.iff	0	497.448	123	371.226	0.738469	0	0.674288	0		$|
164437	0	object/static/structure/general/skeleton_human_body.iff	0	506.403	123	375.667	1	0	0	0		$|
164438	0	object/static/structure/general/skeleton_bith_head.iff	0	505.347	123	374.312	0.90687	0	0.42141	0		$|
164439	0	object/static/structure/general/skeleton_bith_head.iff	0	500.267	123	370.784	0.612487	0	0.79048	0		$|
164440	0	object/tangible/container/loot/placable_loot_crate_trashpile.iff	0	506.702	123	373.065	1	0	0	0		$|
8575574	0	object/building/general/nightsister_slave_mine_sd_cave.iff	0	479.894	109.46	458.997	-3.20E-08	0	1	0		$|
8575575	8575574	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
8575576	8575574	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
4355495	8575576	object/tangible/dungeon/corellian_corvette/corvette_search_neutral_destroy_03.iff	2	51.9328	-67.7701	-48.0108	0.954461	-0.00102258	0.294543	-0.047399		$|
8715508	8575576	object/tangible/poi/spawnegg/interior_spawnegg.iff	2	22.90247154	-38.4671669	-32.64780426	1	0	0	0		intRandomYaw|0|1|$|
8715509	8575576	object/tangible/poi/spawnegg/interior_spawnegg.iff	2	23.28798676	-42.32689667	-66.70386505	1	0	0	0		intRandomYaw|0|1|$|
8715510	8575576	object/tangible/poi/spawnegg/interior_spawnegg.iff	2	49.82684708	-47.86926651	-69.21621704	1	0	0	0		intRandomYaw|0|1|$|
8715511	8575576	object/tangible/poi/spawnegg/interior_spawnegg.iff	2	44.32450485	-47.69034958	-35.24478531	1	0	0	0		intRandomYaw|0|1|$|
8715538	8575576	object/tangible/poi/spawnegg/interior_spawnegg.iff	2	45.48290253	-47.13203812	-8.648332596	1	0	0	0		intRandomYaw|0|1|$|
8575577	8575574	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
8715512	8575577	object/tangible/poi/spawnegg/interior_spawnegg.iff	3	91.3004837	-66.60985565	-36.10034943	1	0	0	0		intRandomYaw|0|1|$|
8715513	8575577	object/tangible/poi/spawnegg/interior_spawnegg.iff	3	75.66321564	-67.6869278	-36.6700592	1	0	0	0		intRandomYaw|0|1|$|
