objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
978388	0	object/static/particle/pt_flocking_glowzees.iff	0	1219.6	95.32767	1102.09	1	0	0	0		$|
978389	0	object/static/particle/pt_flocking_glowzees.iff	0	1219.353	113.3503	1101.498	1	0	0	0		$|
978390	0	object/static/particle/pt_flocking_glowzees.iff	0	1218.552	106.0405	1103.347	1	0	0	0		$|
9725483	0	object/static/structure/dathomir/mtn_clan_crows_nest_s01.iff	0	1218.741	96.25597	1101.406	1	0	0	0	theme_park.dungeon.generic_spawner	spawn_table|4|datatables/spawning/poi_spawner/dathomir/dath_sing_mtn_plains_spawn.iff|$|
9725486	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	1212.602	108.2642	1101.763	1	0	0	0		$|
9725487	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	1218.409	108.4788	1094.063	1	0	0	0		$|
9725488	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	1225.331	108.2047	1100.357	1	0	0	0		$|
9725489	0	object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	0	1218.995	108.028	1108.132	1	0	0	0		$|
9725508	0	object/static/structure/general/skeleton_human_headandbody.iff	0	1219.808	94.84516	1130.019	0.6785569	0	0.7345478	0		$|
9725510	0	object/static/structure/general/skeleton_human_headandbody.iff	0	1214.903	95.09281	1125.292	0.01579573	0	0	0		$|
9725512	0	object/static/structure/general/skeleton_human_head.iff	0	1225.502	94.58728	1115.33	1	0	0	0		$|
9725513	0	object/static/structure/general/skeleton_human_body.iff	0	1225.207	94.58284	1119.295	1	0	0	0		$|
