spawns	name	room	loc_x	loc_y	loc_z	yaw	script	mood	animation_mood	respawn_time	spawn_objvar	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value
s	s	s	f	f	f	f	s	s	s	i	s	s	s	s	s	s
commander_byrne		ceremonyhall	-9.1691	58	-50.698	90	npc.static_quest.quest_convo			300	string:quest_table=commander_byrne					
gins_darone		warroom	-21.9661	32	57.8178	0	npc.static_quest.quest_convo			300	string:quest_table=yavin_massassi_gins_darone					
sergeant_ruwan_tokai		hangar	-7.753	2	72.4785	90	npc.static_quest.quest_convo			300	string:quest_table=ruwan_tokai					
tanc_mite		world	-7558.804688	30.71892929	-5906.549316	0	theme_park.dungeon.generic_death			100	 int:ai.defaultCalmBehavior=2					
tanc_mite		world	-7558.804688	30.71892929	-5906.549316	0	theme_park.dungeon.generic_death			100	 int:ai.defaultCalmBehavior=2					
tanc_mite		world	-7558.804688	30.71892929	-5906.549316	0	theme_park.dungeon.generic_death			100	 int:ai.defaultCalmBehavior=2					
rebel_scout		world	-7569.386719	20.5852375	-1094.067993	0	theme_park.dungeon.generic_death			600	 int:ai.defaultCalmBehavior=2					
rebel_scout		world	-7569.386719	20.5852375	-1094.067993	0	theme_park.dungeon.generic_death			600	 int:ai.defaultCalmBehavior=2					
rebel_scout		world	-7569.386719	20.5852375	-1094.067993	0	theme_park.dungeon.generic_death			600	 int:ai.defaultCalmBehavior=2					
master_thief		world	-7572.081543	227.0601654	121.2408371	0	theme_park.dungeon.generic_death			600	 int:ai.defaultCalmBehavior=2					
master_thief		world	-7572.081543	227.0601654	121.2408371	0	theme_park.dungeon.generic_death			600	 int:ai.defaultCalmBehavior=2					
master_thief		world	-7572.081543	227.0601654	121.2408371	0	theme_park.dungeon.generic_death			600	 int:ai.defaultCalmBehavior=2					
kliknik		world	-7413.798828	388.4300842	964.8218384	0	theme_park.dungeon.generic_death			360	 int:ai.defaultCalmBehavior=2					
kliknik		world	-7413.798828	388.4300842	964.8218384	0	theme_park.dungeon.generic_death			360	 int:ai.defaultCalmBehavior=2					
kliknik		world	-7413.798828	388.4300842	964.8218384	0	theme_park.dungeon.generic_death			360	 int:ai.defaultCalmBehavior=2					
kliknik		world	-7413.798828	388.4300842	964.8218384	0	theme_park.dungeon.generic_death			360	 int:ai.defaultCalmBehavior=2					
master_thief		world	-7555.625977	421.4223328	2121.147705	0	theme_park.dungeon.generic_death			600	 int:ai.defaultCalmBehavior=2					
master_thief		world	-7555.625977	421.4223328	2121.147705	0	theme_park.dungeon.generic_death			600	 int:ai.defaultCalmBehavior=2					
master_thief		world	-7555.625977	421.4223328	2121.147705	0	theme_park.dungeon.generic_death			600	 int:ai.defaultCalmBehavior=2					
giant_crystal_snake		world	-7497.364746	425.4785767	2590.566895	0	theme_park.dungeon.generic_death			360	 int:ai.defaultCalmBehavior=2					
giant_crystal_snake		world	-7497.364746	425.4785767	2590.566895	0	theme_park.dungeon.generic_death			360	 int:ai.defaultCalmBehavior=2					
giant_crystal_snake		world	-7497.364746	425.4785767	2590.566895	0	theme_park.dungeon.generic_death			360	 int:ai.defaultCalmBehavior=2					
rebel_scout		world	-7458.681641	341.6951904	2929.636963	0	theme_park.dungeon.generic_death			360	 int:ai.defaultCalmBehavior=2					
rebel_scout		world	-7458.681641	341.6951904	2929.636963	0	theme_park.dungeon.generic_death			360	 int:ai.defaultCalmBehavior=2					
rebel_scout		world	-7458.681641	341.6951904	2929.636963	0	theme_park.dungeon.generic_death			360	 int:ai.defaultCalmBehavior=2					
