object/mobile/bothan_female.iff	object/mobile/bothan_male.iff	object/mobile/human_female.iff	object/mobile/human_male.iff	object/mobile/rodian_female.iff	object/mobile/rodian_male.iff	object/creature/player/sullustan_female.iff	object/creature/player/sullustan_male.iff	object/mobile/trandoshan_female.iff	object/mobile/trandoshan_male.iff	object/mobile/twilek_female.iff	object/mobile/twilek_male.iff	object/mobile/zabrak_female.iff	object/mobile/zabrak_male.iff
s	s	s	s	s	s	s	s	s	s	s	s	s	s
object/tangible/hair/bothan/hair_bothan_female_s01.iff	object/tangible/hair/bothan/hair_bothan_male_s01.iff	object/tangible/hair/human/hair_human_female_s01.iff	object/tangible/hair/human/hair_human_male_s01.iff	object/tangible/hair/rodian/hair_rodian_female_s01.iff	object/tangible/hair/rodian/hair_rodian_male_s01.iff	object/tangible/hair/sullustan/sul_hair_s01_f.iff	object/tangible/hair/sullustan/sul_hair_s01_m.iff	object/tangible/hair/trandoshan/hair_trandoshan_female_s01.iff	object/tangible/hair/trandoshan/hair_trandoshan_male_s01.iff	object/tangible/hair/twilek/hair_twilek_female_s01.iff	object/tangible/hair/twilek/hair_twilek_male_s01.iff	object/tangible/hair/zabrak/hair_zabrak_female_s01.iff	object/tangible/hair/zabrak/hair_zabrak_male_s01.iff
object/tangible/hair/bothan/hair_bothan_female_s02.iff	object/tangible/hair/bothan/hair_bothan_male_s02.iff	object/tangible/hair/human/hair_human_female_s02.iff	object/tangible/hair/human/hair_human_male_s02.iff	object/tangible/hair/rodian/hair_rodian_female_s02.iff	object/tangible/hair/rodian/hair_rodian_male_s02.iff	object/tangible/hair/sullustan/sul_hair_s02_f.iff	object/tangible/hair/sullustan/sul_hair_s02_m.iff	object/tangible/hair/trandoshan/hair_trandoshan_female_s02.iff	object/tangible/hair/trandoshan/hair_trandoshan_male_s02.iff	object/tangible/hair/twilek/hair_twilek_female_s02.iff	object/tangible/hair/twilek/hair_twilek_male_s02.iff	object/tangible/hair/zabrak/hair_zabrak_female_s02.iff	object/tangible/hair/zabrak/hair_zabrak_male_s02.iff
object/tangible/hair/bothan/hair_bothan_female_s03.iff	object/tangible/hair/bothan/hair_bothan_male_s03.iff	object/tangible/hair/human/hair_human_female_s03.iff	object/tangible/hair/human/hair_human_male_s03.iff	object/tangible/hair/rodian/hair_rodian_female_s03.iff	object/tangible/hair/rodian/hair_rodian_male_s03.iff	object/tangible/hair/sullustan/sul_hair_s03_f.iff	object/tangible/hair/sullustan/sul_hair_s03_m.iff	object/tangible/hair/trandoshan/hair_trandoshan_female_s03.iff	object/tangible/hair/trandoshan/hair_trandoshan_male_s03.iff	object/tangible/hair/twilek/hair_twilek_female_s03.iff	object/tangible/hair/twilek/hair_twilek_male_s03.iff	object/tangible/hair/zabrak/hair_zabrak_female_s03.iff	object/tangible/hair/zabrak/hair_zabrak_male_s03.iff
object/tangible/hair/bothan/hair_bothan_female_s04.iff	object/tangible/hair/bothan/hair_bothan_male_s04.iff	object/tangible/hair/human/hair_human_female_s04.iff	object/tangible/hair/human/hair_human_male_s04.iff	object/tangible/hair/rodian/hair_rodian_female_s04.iff	object/tangible/hair/rodian/hair_rodian_male_s04.iff	object/tangible/hair/sullustan/sul_hair_s04_f.iff	object/tangible/hair/sullustan/sul_hair_s04_m.iff	object/tangible/hair/trandoshan/hair_trandoshan_female_s04.iff	object/tangible/hair/trandoshan/hair_trandoshan_male_s04.iff	object/tangible/hair/twilek/hair_twilek_female_s04.iff	object/tangible/hair/twilek/hair_twilek_male_s04.iff	object/tangible/hair/zabrak/hair_zabrak_female_s04.iff	object/tangible/hair/zabrak/hair_zabrak_male_s04.iff
object/tangible/hair/bothan/hair_bothan_female_s05.iff	object/tangible/hair/bothan/hair_bothan_male_s05.iff	object/tangible/hair/human/hair_human_female_s05.iff	object/tangible/hair/human/hair_human_male_s05.iff	object/tangible/hair/rodian/hair_rodian_female_s05.iff	object/tangible/hair/rodian/hair_rodian_male_s05.iff	object/tangible/hair/sullustan/sul_hair_s05_f.iff	object/tangible/hair/sullustan/sul_hair_s05_m.iff	object/tangible/hair/trandoshan/hair_trandoshan_female_s05.iff	object/tangible/hair/trandoshan/hair_trandoshan_male_s05.iff	object/tangible/hair/twilek/hair_twilek_female_s05.iff	object/tangible/hair/twilek/hair_twilek_male_s05.iff	object/tangible/hair/zabrak/hair_zabrak_female_s05.iff	object/tangible/hair/zabrak/hair_zabrak_male_s05.iff
object/tangible/hair/bothan/hair_bothan_female_s06.iff	object/tangible/hair/bothan/hair_bothan_male_s06.iff	object/tangible/hair/human/hair_human_female_s06.iff	object/tangible/hair/human/hair_human_male_s06.iff	object/tangible/hair/rodian/hair_rodian_female_s06.iff	object/tangible/hair/rodian/hair_rodian_male_s06.iff	object/tangible/hair/sullustan/sul_hair_s06_f.iff	object/tangible/hair/sullustan/sul_hair_s06_m.iff	object/tangible/hair/trandoshan/hair_trandoshan_female_s06.iff	object/tangible/hair/trandoshan/hair_trandoshan_male_s06.iff	object/tangible/hair/twilek/hair_twilek_female_s06.iff	object/tangible/hair/twilek/hair_twilek_male_s06.iff	object/tangible/hair/zabrak/hair_zabrak_female_s06.iff	object/tangible/hair/zabrak/hair_zabrak_male_s06.iff
object/tangible/hair/bothan/hair_bothan_female_s07.iff	object/tangible/hair/bothan/hair_bothan_male_s07.iff	object/tangible/hair/human/hair_human_female_s07.iff	object/tangible/hair/human/hair_human_male_s07.iff	object/tangible/hair/rodian/hair_rodian_female_s07.iff	object/tangible/hair/rodian/hair_rodian_male_s07.iff	object/tangible/hair/sullustan/sul_hair_s07_f.iff	object/tangible/hair/sullustan/sul_hair_s07_m.iff	object/tangible/hair/trandoshan/hair_trandoshan_female_s07.iff	object/tangible/hair/trandoshan/hair_trandoshan_male_s07.iff	object/tangible/hair/twilek/hair_twilek_female_s07.iff	object/tangible/hair/twilek/hair_twilek_male_s07.iff	object/tangible/hair/zabrak/hair_zabrak_female_s07.iff	object/tangible/hair/zabrak/hair_zabrak_male_s07.iff
object/tangible/hair/bothan/hair_bothan_female_s08.iff	object/tangible/hair/bothan/hair_bothan_male_s08.iff	object/tangible/hair/human/hair_human_female_s08.iff	object/tangible/hair/human/hair_human_male_s08.iff	object/tangible/hair/rodian/hair_rodian_female_s08.iff	object/tangible/hair/rodian/hair_rodian_male_s08.iff	object/tangible/hair/sullustan/sul_hair_s08_f.iff	object/tangible/hair/sullustan/sul_hair_s08_m.iff	object/tangible/hair/trandoshan/hair_trandoshan_female_s08.iff	object/tangible/hair/trandoshan/hair_trandoshan_male_s08.iff	object/tangible/hair/twilek/hair_twilek_female_s08.iff	object/tangible/hair/twilek/hair_twilek_male_s08.iff	object/tangible/hair/zabrak/hair_zabrak_female_s08.iff	object/tangible/hair/zabrak/hair_zabrak_male_s08.iff
