objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
2625510	0	object/static/structure/military/military_wall_med_imperial_16_style_01.iff	0	98.5586	124.635	227.839	0.667166	0	0.744909	0		$|
2625511	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	99.437	126.986	235.743	0.9992	0	0.0399893	0		$|
2625512	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	98.0415	127.021	222.428	0.998201	0	0.059964	0		$|
2625518	0	object/static/structure/military/military_wall_med_imperial_16_style_01.iff	0	103.293	121.426	221.723	0.969301	-0.00478684	0.0627728	-0.23768		$|
2625519	0	object/static/structure/military/military_wall_med_imperial_16_style_01.iff	0	104.853	121.411	235.456	0.963337	-0.0159947	0.0289088	-0.266251		$|
2625520	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	111.336	117.613	220.682	0.652136	0	0.758102	0		$|
2625521	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	113.026	117.635	234.736	0.692824	0	0.721107	0		$|
5555840	0	object/building/general/rori_garyn_bunker.iff	0	105.626	117.85	228.44	0.667463	0	0.744643	0		$|
5555841	5555840	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
5555842	5555840	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
5555886	5555842	object/tangible/poi/spawnegg/interior_spawnegg.iff	2	-3.544412136	0.25	3.14359951	1	0	0	0		intRandomYaw|0|1|$|
5555843	5555840	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
5555887	5555843	object/tangible/poi/spawnegg/interior_spawnegg.iff	3	3.065612078	0.25	-4.046934128	1	0	0	0		intRandomYaw|0|1|$|
5555918	5555843	object/tangible/container/loot/placable_loot_crate.iff	3	1.64252	0.25	-5.07909	0.671178	0	0.741296	0		$|
5555844	5555840	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
5555845	5555840	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
