objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
3735601	0	object/static/structure/general/streetlamp_small_green_style_02.iff	0	1174.59	17.3051	1658.17	1	0	0	0		$|
3975369	0	object/static/creature/dantooine_bol.iff	0	1350.81	22.5755	1116.46	1	0	0	0		$|
3975370	0	object/static/creature/dantooine_bol.iff	0	1353.2	23.2493	1107.66	-0.593818	0	0.804599	0		$|
3975371	0	object/static/creature/dantooine_bol.iff	0	1356.17	23.5505	1114.77	-0.390152	0	0.920751	0		$|
3975372	0	object/static/creature/dantooine_bol.iff	0	1361.26	24.0222	1109.45	0.952334	0	0.305059	0		$|
3975379	0	object/static/structure/dantooine/dant_fish_rack.iff	0	1507.41	1.77118	561.699	1	0	0	0		$|
3975381	0	object/static/structure/general/streetlamp_small_style_02.iff	0	1506.45	-1.95551	565.01	1	0	0	0		$|
3975386	0	object/static/structure/general/streetlamp_small_style_02.iff	0	1021.48	20.158	264.748	1	0	0	0		$|
8215800	0	object/static/structure/dantooine/dant_large_mudhut.iff	0	1642.94	23.6527	1843.49	-0.540448	0.0186674	0.841034	-0.015153		$|
8215801	0	object/static/structure/dantooine/dant_cooking_stone.iff	0	1633.27	22.8219	1847.73	0.981866	0.040779	0.0587219	0.175581		$|
8215808	0	object/static/structure/dantooine/dant_jedi_temple_altar.iff	0	1167.74	22.2643	1658.51	-0.696707	0	0.717356	0		$|
8215809	0	object/static/structure/dantooine/dant_jedi_temple_pillar.iff	0	1174.74	20.2178	1654.51	0.707108	0	-0.707106	0		$|
8215810	0	object/static/structure/dantooine/dant_jedi_temple_pillar.iff	0	1181.74	17.8877	1654.51	1	0	0	0		$|
8215811	0	object/static/structure/dantooine/dant_jedi_temple_pillar.iff	0	1181.74	18.247	1662.51	-0.667463	0	0.744643	0		$|
8215812	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	1174.74	20.858	1662.51	1	0	0	0		$|
8215813	0	object/static/structure/dantooine/dant_jedi_temple_pillar_fallen.iff	0	1176.42	20.3589	1666.85	0.828148	0	-0.560509	0		$|
8215814	0	object/static/structure/dantooine/dant_jedi_temple_pillar_fallen.iff	0	1178.88	19.4872	1670.67	-0.604153	0.604568	0.332395	0.398761		$|
8215844	0	object/static/structure/dantooine/dant_boundary_post.iff	0	337.498	16.1175	1454.45	-0.0549723	0	0.998488	0		$|
8215845	0	object/static/structure/dantooine/dant_skull_lizard.iff	0	335.397	16.281	1452.83	-0.296281	0	0.955101	0		$|
8215846	0	object/static/structure/dantooine/dant_skull_lizard.iff	0	337.474	16.0759	1451.66	-0.000796449	0	1	0		$|
8215847	0	object/static/structure/dantooine/dant_skull_lizard.iff	0	339.879	15.5152	1453.09	0.478727	0	0.877964	0		$|
8265561	0	object/static/structure/general/streetlamp_small_style_01.iff	0	127.386	21.6516	1136.66	1	0	0	0		$|
8265590	0	object/static/structure/dantooine/dant_large_rock_hut.iff	0	1674.64	20.4876	784.648	1	0	0	0		$|
8265593	0	object/static/structure/general/planter_generic_style_4.iff	0	1673.97	7.34889	783.604	1	0	0	0		$|
8265594	0	object/static/structure/dantooine/dant_cooking_stone.iff	0	1680.84	21.2503	772.23	0.785995	-0.251776	-0.537728	-0.172249		$|
8265595	0	object/static/structure/dantooine/dant_boundary_post.iff	0	1669.98	21.1136	771.326	-0.350971	-0.33218	0.649739	-0.586784		$|
8265596	0	object/building/endor/endor_lake_platform_cap.iff	0	1524.87	-4.50797	562.409	0.844589	0	-0.535416	0		$|
8265633	0	object/static/structure/dantooine/dant_jedi_wall_1.iff	0	449.94	2.32857	506.964	0.991057	0.0651655	0.0226467	0.114218		$|
8265634	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	447.919	4.0067	499.898	1	0	0	0		$|
8265635	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	439.322	2.53969	499.009	1	0	0	0		$|
