objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
568322	0	object/building/tatooine/filler_building_tatt_style01_01.iff	0	1775.5	16.1	279.23	-0.706262	0	0.70795	0		$|
574339	0	object/building/tatooine/filler_building_tatt_style01_04.iff	0	1796.37	19.9418	338.795	0.00579652	0	0.999983	0	theme_park.script_spawner.spawner_methods.gcw_spawner	$|
574343	0	object/building/tatooine/filler_building_tatt_style01_06.iff	0	1818.89	27.5	271.716	0.891568	0	-0.452886	0		$|
938384	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1819.91	28.0213	314.69	0.65272	0.0401579	0.755511	0.0393229		$|
938387	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1818.47	28.0252	313.17	0.997139	-0.0192962	-0.0702959	0.0200083		$|
938398	0	object/static/structure/tatooine/antenna_tatt_style_1.iff	0	1834.49	24.963	327.299	1	0	0	0		$|
1053331	0	object/building/tatooine/parking_garage_tatooine_style_1.iff	0	1725.82	8.39	278.82	0.0042005	0	0.999991	0		$|
1053360	0	object/building/tatooine/filler_building_tatt_style01_06.iff	0	1913.81	53.5	223.876	-0.544503	0	0.838759	0		$|
1106419	0	object/tangible/furniture/tatooine/frn_tato_meat_rack.iff	0	1729.98	9.6533	325.05	-0.699956	-0.0592376	0.708499	-0.0676886		$|
1106432	0	object/tangible/furniture/tatooine/frn_tato_fruit_stand_small_style_01.iff	0	1724.1	8.55208	326.289	-0.00933132	-0.0955306	0.995379	0.0027074		$|
1106442	0	object/static/structure/general/gravestone_generic_style_01.iff	0	1916.48	56.3388	238.974	1	0	0	0		$|
1106444	0	object/static/structure/general/gravestone_generic_style_02.iff	0	1914.39	56.2202	239.032	1	0	0	0		$|
1134448	0	object/static/structure/tatooine/bridge_tatooine_small_style_02.iff	0	1675.08	5.55502	337.249	0.703704	-0.00133579	0.710352	-0.0140779		$|
1153864	0	object/static/structure/tatooine/wall_archway_tatooine_large_style_01.iff	0	1758.87	10.8445	273.118	0.721382	0	0.692537	0		$|
1154069	0	object/static/structure/tatooine/stair_tatooine_small_style_01.iff	0	1770.01	11.9828	321.276	0.710906	0	-0.703287	0		$|
1154120	0	object/building/tatooine/housing_tatt_style01_med.iff	0	1732.99	11.6173	343.211	0.700562	0	0.713591	0	planet_map.map_loc	planetMap.category|4|cantina|$|
1154121	1154120	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
1154122	1154120	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1	1154122	object/tangible/npc/tatooine_spawn/stella.iff	2	-3.4	0.4	-7.9	0.92387	0	-0.38268	0		$|
1106522	1154122	object/tangible/gambling/slot/standard.iff	2	9.16549	0.408271	-10.4758	1	0	0	0		$|
