objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
2735754	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	2040.193	7.124475	1993.258	0.9992751	0	-0.0005248732	-0.01499025		$|
2735755	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	2040.712	7.206787	1990.19	0.9992751	0	-0.0005249999	-0.01499		$|
2735759	0	object/static/structure/corellia/corl_power_bubble_node.iff	0	2044.082	7.844394	1994.433	0.996878	0	-0.002921954	-0.04488981		$|
2735762	0	object/static/flora/flora_tree_rori_mkpodtree.iff	0	2040.479	7.637944	1996.372	0.8751745	0	-0.4838075	0		$|
2735763	0	object/static/flora/flora_tree_rori_mkpodtree.iff	0	2042.525	7.574883	1987.847	0.7484995	0	0.6631354	0		$|
2735764	0	object/static/structure/corellia/corl_power_arial_prime.iff	0	2045.795	7.740906	1991.815	1	0	0	0		$|
2735765	0	object/tangible/camp/camp_tent_s3.iff	0	2047.415	8.433912	1986.627	0.9712723	0	0.2271861	-0.03067531		$|
2735766	0	object/static/structure/general/streetlamp_small_red_style_01.iff	0	2043.645	7.629246	1989.873	0.9954908	0	0	0		$|
2735768	0	object/static/item/item_tool_power_output_analyzer.iff	0	2042.614	7.988619	1992.922	0.262123	0	0.962846	-0.06267328		$|
