objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
5126308	0	object/building/general/lok_nymstheme_pirate_cave.iff	0	1099.73	17.3403	1379.94	-0.663731	0	0.747971	0		$|
5126309	5126308	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
5126310	5126308	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
5126311	5126308	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
5126312	5126308	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
5126313	5126308	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
5126314	5126308	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
5126315	5126308	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
5126316	5126308	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
5126317	5126308	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
5126318	5126308	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
5126319	5126308	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
5126320	5126308	object/cell/cell.iff	12	0	0	0	1	0	0	0		$|
5126321	5126308	object/cell/cell.iff	13	0	0	0	1	0	0	0		$|
5126322	5126308	object/cell/cell.iff	14	0	0	0	1	0	0	0		$|
5126323	5126308	object/cell/cell.iff	15	0	0	0	1	0	0	0		$|
5126324	5126308	object/cell/cell.iff	16	0	0	0	1	0	0	0		$|
5126325	5126308	object/cell/cell.iff	17	0	0	0	1	0	0	0		$|
5126326	5126308	object/cell/cell.iff	18	0	0	0	1	0	0	0		$|
5126327	5126308	object/cell/cell.iff	19	0	0	0	1	0	0	0		$|
5126328	5126308	object/cell/cell.iff	20	0	0	0	1	0	0	0		$|
5126329	5126308	object/cell/cell.iff	21	0	0	0	1	0	0	0		$|
5126330	5126308	object/cell/cell.iff	22	0	0	0	1	0	0	0		$|
5126331	5126308	object/cell/cell.iff	23	0	0	0	1	0	0	0		$|
5126332	5126308	object/cell/cell.iff	24	0	0	0	1	0	0	0		$|
5126333	5126308	object/cell/cell.iff	25	0	0	0	1	0	0	0		$|
5126334	5126308	object/cell/cell.iff	26	0	0	0	1	0	0	0		$|
5126335	5126308	object/cell/cell.iff	27	0	0	0	1	0	0	0		$|
5126336	5126308	object/cell/cell.iff	28	0	0	0	1	0	0	0		$|
4777534	5126336	object/tangible/collection/rare_melee_obsidian_lance.iff	28	-63.4067	-64.4187	-173.502	-0.261437	0.654319	-0.650354	0.283826		$|
5126337	5126308	object/cell/cell.iff	29	0	0	0	1	0	0	0		$|
5645596	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1071.68	12.0381	1382.83	0.687013	0.700334	0.138323	-0.135692		$|
5645597	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1072.88	11.994	1371.35	1	0	0	0		$|
5645598	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1060.54	12.1672	1381.49	1	0	0	0		$|
5645599	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1061.65	12.1626	1370.16	1	0	0	0		$|
5645602	0	object/static/structure/tatooine/wall_gate_tatooine_style_02.iff	0	1057.1	11.7594	1375.31	0.998988	0	-0.0449848	0		$|
8405548	0	object/building/military/military_base_gate_house_imperial.iff	0	1526.65	17.6738	1185.68	0.997189	0	-0.0749297	0		$|
8405549	0	object/static/structure/general/banner_imperial_style_01.iff	0	1527.5	17.4331	1174.32	0.998488	0	-0.0549723	0		$|
8405550	0	object/static/structure/general/banner_imperial_style_01.iff	0	1533.08	17.5102	1175.02	0.997551	0	-0.0699428	0		$|
8405551	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1521.01	18.5111	1180.65	0.997551	-0.0699428	0	0		$|
8405552	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1520.03	18.6154	1182.15	1	0	0	0		$|
8405553	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1520.09	18.6141	1181.59	0.935897	-0.352274	0	0		$|
8405554	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1520.04	18.1948	1180.15	1	0	0	0		$|
8655640	0	object/static/structure/corellia/corl_imprv_wall_4x16_s03.iff	0	1207	16.4753	1813	1	0	0	0		$|
